# iteration,run time [seconds],cost
102000,3022.83,16.879459213
102100,3025.78,16.879456530
102200,3028.73,16.879453852
102300,3031.68,16.879451180
102400,3034.63,16.879448513
102500,3037.59,16.879445851
102600,3040.55,16.879443194
102700,3043.51,16.879440542
102800,3046.46,16.879437895
102900,3049.41,16.879435254
103000,3052.36,16.879432618
103100,3055.31,16.879429987
103200,3058.27,16.879427361
103300,3061.22,16.879424740
103400,3064.18,16.879422124
103500,3067.13,16.879419513
103600,3070.08,16.879416907
103700,3073.04,16.879414306
103800,3076.01,16.879411710
103900,3079.01,16.879409120
104000,3082.01,16.879406534
104100,3085.01,16.879403953
104200,3088.01,16.879401377
104300,3090.97,16.879398806
104400,3093.91,16.879396240
104500,3096.85,16.879393679
104600,3099.79,16.879391123
104700,3102.77,16.879388572
104800,3105.74,16.879386025
104900,3108.70,16.879383484
105000,3111.66,16.879380947
105100,3114.63,16.879378415
105200,3117.58,16.879375888
105300,3120.55,16.879373365
105400,3123.50,16.879370848
105500,3126.49,16.879368335
105600,3129.49,16.879365827
105700,3132.49,16.879363324
105800,3135.47,16.879360825
105900,3138.43,16.879358332
106000,3141.38,16.879355843
106100,3144.34,16.879353358
106200,3147.31,16.879350878
106300,3150.28,16.879348403
106400,3153.25,16.879345933
106500,3156.23,16.879343467
106600,3159.20,16.879341006
106700,3162.17,16.879338549
106800,3165.14,16.879336098
106900,3168.11,16.879333650
107000,3171.09,16.879331207
107100,3174.07,16.879328769
107200,3177.05,16.879326336
107300,3180.04,16.879323906
107400,3183.01,16.879321482
107500,3185.98,16.879319062
107600,3188.96,16.879316646
107700,3191.93,16.879314235
107800,3194.90,16.879311829
107900,3197.87,16.879309426
108000,3200.84,16.879307029
108100,3203.80,16.879304635
108200,3206.77,16.879302246
108300,3209.75,16.879299862
108400,3212.72,16.879297482
108500,3215.71,16.879295106
108600,3218.68,16.879292735
108700,3221.66,16.879290368
108800,3224.63,16.879288006
108900,3227.59,16.879285647
109000,3230.56,16.879283293
109100,3233.52,16.879280944
109200,3236.51,16.879278599
109300,3239.49,16.879276258
109400,3242.48,16.879273921
109500,3245.47,16.879271588
109600,3248.45,16.879269260
109700,3251.44,16.879266936
109800,3254.43,16.879264617
109900,3257.43,16.879262301
110000,3260.42,16.879259990
110100,3263.39,16.879257683
110200,3266.37,16.879255380
110300,3269.32,16.879253081
110400,3272.28,16.879250787
110500,3275.23,16.879248496
110600,3278.18,16.879246210
110700,3281.15,16.879243928
110800,3284.11,16.879241650
110900,3287.08,16.879239376
111000,3290.04,16.879237106
111100,3293.00,16.879234840
111200,3295.95,16.879232579
111300,3298.92,16.879230321
111400,3301.87,16.879228068
111500,3304.82,16.879225818
111600,3307.78,16.879223573
111700,3310.74,16.879221331
111800,3313.72,16.879219094
111900,3316.68,16.879216860
112000,3319.65,16.879214631
112100,3322.61,16.879212405
112200,3325.58,16.879210184
112300,3328.54,16.879207966
112400,3331.49,16.879205753
112500,3334.42,16.879203543
112600,3337.36,16.879201337
112700,3340.30,16.879199136
112800,3343.26,16.879196938
112900,3346.23,16.879194744
113000,3349.20,16.879192554
113100,3352.17,16.879190367
113200,3355.13,16.879188185
113300,3358.10,16.879186006
113400,3361.06,16.879183832
113500,3364.03,16.879181661
113600,3366.99,16.879179494
113700,3369.96,16.879177330
113800,3372.92,16.879175171
113900,3375.88,16.879173015
114000,3378.84,16.879170863
114100,3381.79,16.879168715
114200,3384.75,16.879166571
114300,3387.71,16.879164430
114400,3390.66,16.879162294
114500,3393.61,16.879160161
114600,3396.57,16.879158031
114700,3399.53,16.879155905
114800,3402.49,16.879153784
114900,3405.44,16.879151665
115000,3408.40,16.879149551
115100,3411.35,16.879147440
115200,3414.31,16.879145332
115300,3417.27,16.879143229
115400,3420.23,16.879141129
115500,3423.19,16.879139033
115600,3426.14,16.879136940
115700,3429.10,16.879134851
115800,3432.06,16.879132765
115900,3435.03,16.879130684
116000,3437.99,16.879128605
116100,3440.96,16.879126531
116200,3443.92,16.879124459
116300,3446.88,16.879122392
116400,3449.85,16.879120328
116500,3452.81,16.879118267
116600,3455.77,16.879116211
116700,3458.73,16.879114157
116800,3461.69,16.879112107
116900,3464.64,16.879110061
117000,3467.60,16.879108018
117100,3470.55,16.879105979
117200,3473.51,16.879103943
117300,3476.47,16.879101910
117400,3479.43,16.879099881
117500,3482.39,16.879097856
117600,3485.34,16.879095834
117700,3488.31,16.879093815
117800,3491.29,16.879091800
117900,3494.27,16.879089788
118000,3497.25,16.879087780
118100,3500.23,16.879085775
118200,3503.19,16.879083773
118300,3506.16,16.879081775
118400,3509.11,16.879079780
118500,3512.08,16.879077788
118600,3515.03,16.879075800
118700,3517.98,16.879073816
118800,3520.93,16.879071834
118900,3523.89,16.879069856
119000,3526.85,16.879067881
119100,3529.81,16.879065910
119200,3532.78,16.879063942
119300,3535.74,16.879061977
119400,3538.70,16.879060015
119500,3541.66,16.879058057
119600,3544.61,16.879056102
119700,3547.56,16.879054150
119800,3550.53,16.879052202
119900,3553.51,16.879050257
120000,3556.47,16.879048315
120100,3559.44,16.879046376
120200,3562.43,16.879044440
120300,3565.42,16.879042508
120400,3568.43,16.879040579
120500,3571.40,16.879038653
120600,3574.38,16.879036730
120700,3577.35,16.879034811
120800,3580.32,16.879032895
120900,3583.29,16.879030982
121000,3586.26,16.879029072
121100,3589.23,16.879027165
121200,3592.19,16.879025261
121300,3595.15,16.879023360
121400,3598.10,16.879021463
121500,3601.07,16.879019569
121600,3604.03,16.879017678
121700,3607.00,16.879015789
121800,3609.97,16.879013904
121900,3612.93,16.879012023
122000,3615.90,16.879010144
122100,3618.86,16.879008268
122200,3621.82,16.879006395
122300,3624.79,16.879004526
122400,3627.76,16.879002659
122500,3630.74,16.879000796
122600,3633.70,16.878998935
122700,3636.66,16.878997078
122800,3639.61,16.878995224
122900,3642.57,16.878993372
123000,3645.53,16.878991524
123100,3648.48,16.878989678
123200,3651.44,16.878987836
123300,3654.39,16.878985997
123400,3657.36,16.878984160
123500,3660.32,16.878982327
123600,3663.28,16.878980496
123700,3666.24,16.878978669
123800,3669.20,16.878976844
123900,3672.16,16.878975023
124000,3675.12,16.878973204
124100,3678.08,16.878971388
124200,3681.06,16.878969576
124300,3684.04,16.878967766
124400,3687.00,16.878965959
124500,3689.97,16.878964155
124600,3692.94,16.878962353
124700,3695.90,16.878960555
124800,3698.87,16.878958760
124900,3701.82,16.878956967
125000,3704.78,16.878955178
125100,3707.74,16.878953391
125200,3710.71,16.878951607
125300,3713.66,16.878949826
125400,3716.62,16.878948047
125500,3719.59,16.878946272
125600,3722.56,16.878944499
125700,3725.52,16.878942730
125800,3728.49,16.878940963
125900,3731.44,16.878939199
126000,3734.40,16.878937437
126100,3737.35,16.878935679
126200,3740.31,16.878933923
126300,3743.25,16.878932170
126400,3746.21,16.878930420
126500,3749.16,16.878928672
126600,3752.12,16.878926927
126700,3755.09,16.878925186
126800,3758.04,16.878923446
126900,3761.01,16.878921710
127000,3763.96,16.878919976
127100,3766.90,16.878918245
127200,3769.84,16.878916517
127300,3772.79,16.878914791
127400,3775.74,16.878913068
127500,3778.73,16.878911348
127600,3781.70,16.878909631
127700,3784.69,16.878907916
127800,3787.66,16.878906204
127900,3790.63,16.878904495
128000,3793.60,16.878902788
128100,3796.56,16.878901084
128200,3799.52,16.878899382
128300,3802.47,16.878897684
128400,3805.43,16.878895988
128500,3808.39,16.878894294
128600,3811.35,16.878892603
128700,3814.31,16.878890915
128800,3817.28,16.878889230
128900,3820.23,16.878887547
129000,3823.20,16.878885866
129100,3826.17,16.878884188
129200,3829.14,16.878882513
129300,3832.11,16.878880841
129400,3835.08,16.878879171
129500,3838.05,16.878877503
129600,3841.05,16.878875839
129700,3844.04,16.878874176
129800,3847.00,16.878872517
129900,3849.96,16.878870859
130000,3852.91,16.878869205
130100,3855.86,16.878867553
130200,3858.82,16.878865903
130300,3861.78,16.878864256
130400,3864.74,16.878862612
130500,3867.70,16.878860970
130600,3870.65,16.878859330
130700,3873.61,16.878857694
130800,3876.55,16.878856059
130900,3879.51,16.878854427
131000,3882.46,16.878852798
131100,3885.41,16.878851171
131200,3888.36,16.878849546
131300,3891.31,16.878847924
131400,3894.26,16.878846305
131500,3897.21,16.878844688
131600,3900.17,16.878843073
131700,3903.12,16.878841461
131800,3906.08,16.878839851
131900,3909.04,16.878838244
132000,3912.02,16.878836639
132100,3914.98,16.878835037
132200,3917.94,16.878833437
132300,3920.90,16.878831839
132400,3923.86,16.878830244
132500,3926.82,16.878828652
132600,3929.78,16.878827061
132700,3932.74,16.878825473
132800,3935.70,16.878823888
132900,3938.67,16.878822305
133000,3941.63,16.878820724
133100,3944.60,16.878819145
133200,3947.57,16.878817569
133300,3950.57,16.878815996
133400,3953.56,16.878814425
133500,3956.56,16.878812856
133600,3959.55,16.878811289
133700,3962.54,16.878809725
133800,3965.54,16.878808163
133900,3968.52,16.878806603
134000,3971.49,16.878805046
134100,3974.44,16.878803491
134200,3977.40,16.878801938
134300,3980.37,16.878800388
134400,3983.32,16.878798840
134500,3986.28,16.878797294
134600,3989.25,16.878795751
134700,3992.20,16.878794210
134800,3995.17,16.878792671
134900,3998.13,16.878791135
135000,4001.08,16.878789600
135100,4004.03,16.878788068
135200,4006.99,16.878786539
135300,4009.97,16.878785011
135400,4012.96,16.878783486
135500,4015.91,16.878781963
135600,4018.86,16.878780442
135700,4021.80,16.878778924
135800,4024.75,16.878777408
135900,4027.70,16.878775894
136000,4030.65,16.878774382
136100,4033.62,16.878772872
136200,4036.57,16.878771365
136300,4039.52,16.878769860
136400,4042.48,16.878768357
136500,4045.44,16.878766856
136600,4048.39,16.878765358
136700,4051.35,16.878763861
136800,4054.31,16.878762367
136900,4057.26,16.878760875
137000,4060.21,16.878759385
137100,4063.17,16.878757898
137200,4066.13,16.878756412
137300,4069.08,16.878754929
137400,4072.04,16.878753448
137500,4074.98,16.878751969
137600,4077.94,16.878750492
137700,4080.90,16.878749018
137800,4083.84,16.878747545
137900,4086.79,16.878746075
138000,4089.75,16.878744606
138100,4092.69,16.878743140
138200,4095.65,16.878741676
138300,4098.61,16.878740214
138400,4101.57,16.878738755
138500,4104.52,16.878737297
138600,4107.47,16.878735841
138700,4110.43,16.878734388
138800,4113.38,16.878732937
138900,4116.35,16.878731487
139000,4119.30,16.878730040
139100,4122.27,16.878728595
139200,4125.22,16.878727152
139300,4128.16,16.878725711
139400,4131.11,16.878724272
139500,4134.07,16.878722835
139600,4137.01,16.878721400
139700,4139.97,16.878719968
139800,4142.92,16.878718537
139900,4145.87,16.878717108
140000,4148.82,16.878715682
140100,4151.77,16.878714257
140200,4154.72,16.878712835
140300,4157.67,16.878711414
140400,4160.63,16.878709996
140500,4163.58,16.878708579
140600,4166.53,16.878707165
140700,4169.49,16.878705752
140800,4172.43,16.878704342
140900,4175.38,16.878702934
141000,4178.33,16.878701527
141100,4181.28,16.878700123
141200,4184.24,16.878698720
141300,4187.19,16.878697320
141400,4190.14,16.878695921
141500,4193.09,16.878694525
141600,4196.04,16.878693130
141700,4199.00,16.878691738
141800,4201.95,16.878690347
141900,4204.91,16.878688959
142000,4207.86,16.878687572
142100,4210.82,16.878686187
142200,4213.78,16.878684804
142300,4216.73,16.878683424
142400,4219.69,16.878682045
142500,4222.64,16.878680668
142600,4225.60,16.878679293
142700,4228.56,16.878677920
142800,4231.52,16.878676549
142900,4234.47,16.878675179
143000,4237.43,16.878673812
143100,4240.39,16.878672446
143200,4243.34,16.878671083
143300,4246.31,16.878669721
143400,4249.28,16.878668362
143500,4252.24,16.878667004
143600,4255.20,16.878665648
143700,4258.17,16.878664294
143800,4261.12,16.878662942
143900,4264.07,16.878661591
144000,4267.02,16.878660243
144100,4269.98,16.878658896
144200,4272.93,16.878657552
144300,4275.88,16.878656209
144400,4278.84,16.878654868
144500,4281.81,16.878653529
144600,4284.76,16.878652192
144700,4287.72,16.878650856
144800,4290.68,16.878649523
144900,4293.64,16.878648191
145000,4296.60,16.878646861
145100,4299.56,16.878645533
145200,4302.52,16.878644207
145300,4305.48,16.878642883
145400,4308.44,16.878641560
145500,4311.40,16.878640239
145600,4314.37,16.878638920
145700,4317.33,16.878637603
145800,4320.28,16.878636288
145900,4323.23,16.878634974
146000,4326.17,16.878633663
146100,4329.12,16.878632353
146200,4332.08,16.878631045
146300,4335.03,16.878629738
146400,4337.99,16.878628434
146500,4340.93,16.878627131
146600,4343.90,16.878625830
146700,4346.85,16.878624531
146800,4349.80,16.878623233
146900,4352.76,16.878621938
147000,4355.71,16.878620644
147100,4358.66,16.878619352
147200,4361.61,16.878618061
147300,4364.57,16.878616773
147400,4367.53,16.878615486
147500,4370.49,16.878614200
147600,4373.44,16.878612917
147700,4376.39,16.878611635
147800,4379.35,16.878610355
147900,4382.30,16.878609077
148000,4385.25,16.878607801
148100,4388.20,16.878606526
148200,4391.15,16.878605253
148300,4394.11,16.878603982
148400,4397.07,16.878602712
148500,4400.03,16.878601444
148600,4402.97,16.878600178
148700,4405.93,16.878598913
148800,4408.88,16.878597651
148900,4411.84,16.878596390
149000,4414.80,16.878595130
149100,4417.74,16.878593872
149200,4420.71,16.878592616
149300,4423.67,16.878591362
149400,4426.62,16.878590109
149500,4429.57,16.878588858
149600,4432.52,16.878587609
149700,4435.48,16.878586361
149800,4438.44,16.878585115
149900,4441.40,16.878583871
150000,4444.36,16.878582628
150100,4447.32,16.878581387
150200,4450.27,16.878580148
150300,4453.24,16.878578910
150400,4456.20,16.878577674
150500,4459.17,16.878576440
150600,4462.13,16.878575207
150700,4465.10,16.878573976
150800,4468.07,16.878572747
150900,4471.03,16.878571519
151000,4473.98,16.878570292
151100,4476.94,16.878569068
151200,4479.89,16.878567845
151300,4482.85,16.878566623
151400,4485.81,16.878565404
151500,4488.75,16.878564185
151600,4491.70,16.878562969
151700,4494.65,16.878561754
151800,4497.60,16.878560541
151900,4500.56,16.878559329
152000,4503.53,16.878558119
152100,4506.48,16.878556910
152200,4509.45,16.878555703
152300,4512.42,16.878554498
152400,4515.39,16.878553294
152500,4518.35,16.878552092
152600,4521.30,16.878550891
152700,4524.25,16.878549692
152800,4527.21,16.878548494
152900,4530.16,16.878547298
153000,4533.12,16.878546104
153100,4536.08,16.878544911
153200,4539.03,16.878543720
153300,4541.99,16.878542530
153400,4544.94,16.878541342
153500,4547.89,16.878540155
153600,4550.84,16.878538970
153700,4553.80,16.878537787
153800,4556.76,16.878536605
153900,4559.71,16.878535424
154000,4562.67,16.878534245
154100,4565.61,16.878533068
154200,4568.56,16.878531892
154300,4571.52,16.878530718
154400,4574.47,16.878529545
154500,4577.43,16.878528374
154600,4580.39,16.878527204
154700,4583.35,16.878526036
154800,4586.30,16.878524869
154900,4589.25,16.878523704
155000,4592.20,16.878522540
155100,4595.15,16.878521378
155200,4598.10,16.878520217
155300,4601.05,16.878519058
155400,4604.00,16.878517900
155500,4606.95,16.878516743
155600,4609.91,16.878515589
155700,4612.86,16.878514435
155800,4615.82,16.878513284
155900,4618.77,16.878512133
156000,4621.72,16.878510984
156100,4624.67,16.878509837
156200,4627.62,16.878508691
156300,4630.58,16.878507546
156400,4633.53,16.878506403
156500,4636.48,16.878505262
156600,4639.44,16.878504122
156700,4642.39,16.878502983
156800,4645.33,16.878501846
156900,4648.28,16.878500710
157000,4651.24,16.878499576
157100,4654.19,16.878498443
157200,4657.14,16.878497312
157300,4660.09,16.878496182
157400,4663.05,16.878495053
157500,4666.00,16.878493926
157600,4668.96,16.878492800
157700,4671.92,16.878491676
157800,4674.88,16.878490553
157900,4677.84,16.878489432
158000,4680.80,16.878488312
158100,4683.76,16.878487194
158200,4686.71,16.878486076
158300,4689.66,16.878484961
158400,4692.61,16.878483846
158500,4695.56,16.878482733
158600,4698.51,16.878481622
158700,4701.46,16.878480512
158800,4704.44,16.878479403
158900,4707.40,16.878478296
159000,4710.35,16.878477190
159100,4713.30,16.878476085
159200,4716.26,16.878474982
159300,4719.22,16.878473880
159400,4722.18,16.878472780
159500,4725.13,16.878471681
159600,4728.08,16.878470583
159700,4731.02,16.878469487
159800,4734.00,16.878468392
159900,4736.95,16.878467299
160000,4739.91,16.878466207
160100,4742.86,16.878465116
160200,4745.81,16.878464026
160300,4748.76,16.878462938
160400,4751.73,16.878461852
160500,4754.68,16.878460766
160600,4757.62,16.878459682
160700,4760.57,16.878458600
160800,4763.51,16.878457518
160900,4766.47,16.878456439
161000,4769.41,16.878455360
161100,4772.37,16.878454283
161200,4775.33,16.878453207
161300,4778.29,16.878452132
161400,4781.24,16.878451059
161500,4784.20,16.878449987
161600,4787.16,16.878448916
161700,4790.11,16.878447847
161800,4793.06,16.878446779
161900,4796.05,16.878445712
162000,4799.02,16.878444647
162100,4801.98,16.878443583
162200,4804.93,16.878442520
162300,4807.87,16.878441459
162400,4810.82,16.878440399
162500,4813.77,16.878439340
162600,4816.72,16.878438283
162700,4819.67,16.878437226
162800,4822.64,16.878436172
162900,4825.61,16.878435118
163000,4828.59,16.878434066
163100,4831.55,16.878433015
163200,4834.49,16.878431965
163300,4837.45,16.878430917
163400,4840.41,16.878429869
163500,4843.36,16.878428824
163600,4846.32,16.878427779
163700,4849.28,16.878426736
163800,4852.23,16.878425694
163900,4855.19,16.878424653
164000,4858.14,16.878423613
164100,4861.10,16.878422575
164200,4864.05,16.878421538
164300,4867.01,16.878420502
164400,4869.98,16.878419468
164500,4872.94,16.878418435
164600,4875.89,16.878417403
164700,4878.85,16.878416372
164800,4881.81,16.878415343
164900,4884.77,16.878414315
165000,4887.72,16.878413288
165100,4890.68,16.878412262
165200,4893.64,16.878411238
165300,4896.60,16.878410214
165400,4899.56,16.878409192
165500,4902.53,16.878408172
165600,4905.49,16.878407152
165700,4908.46,16.878406134
165800,4911.44,16.878405117
165900,4914.41,16.878404101
166000,4917.39,16.878403086
166100,4920.35,16.878402073
166200,4923.31,16.878401061
166300,4926.26,16.878400050
166400,4929.23,16.878399040
166500,4932.19,16.878398032
166600,4935.17,16.878397024
166700,4938.14,16.878396018
166800,4941.12,16.878395013
166900,4944.09,16.878394010
167000,4947.05,16.878393007
167100,4950.04,16.878392006
167200,4953.01,16.878391006
