# iteration,run time [seconds],cost
9000,275.56,24.329193002
9100,278.60,24.328820236
9200,281.64,24.328455573
9300,284.67,24.328098752
9400,287.72,24.327749521
9500,290.75,24.327407642
9600,293.79,24.327072884
9700,296.83,24.326745028
9800,299.87,24.326423863
9900,302.89,24.326109185
10000,305.93,24.325800799
10100,308.97,24.325498520
10200,312.00,24.325202168
10300,315.02,24.324911569
10400,318.05,24.324626558
10500,321.07,24.324346975
10600,324.09,24.324072667
10700,327.12,24.323803486
10800,330.15,24.323539289
10900,333.18,24.323279939
11000,336.21,24.323025305
11100,339.23,24.322775258
11200,342.26,24.322529675
11300,345.29,24.322288439
11400,348.32,24.322051435
11500,351.36,24.321818552
11600,354.40,24.321589684
11700,357.43,24.321364728
11800,360.45,24.321143585
11900,363.48,24.320926157
12000,366.50,24.320712354
12100,369.54,24.320502084
12200,372.59,24.320295261
12300,375.63,24.320091800
12400,378.66,24.319891621
12500,381.69,24.319694644
12600,384.72,24.319500794
12700,387.74,24.319309996
12800,390.76,24.319122180
12900,393.78,24.318937275
13000,396.80,24.318755214
13100,399.83,24.318575933
13200,402.85,24.318399368
13300,405.87,24.318225458
13400,408.88,24.318054143
13500,411.90,24.317885366
13600,414.91,24.317719071
13700,417.93,24.317555204
13800,420.95,24.317393711
13900,423.97,24.317234542
14000,426.99,24.317077646
14100,430.03,24.316922976
14200,433.05,24.316770484
14300,436.08,24.316620124
14400,439.11,24.316471853
14500,442.12,24.316325627
14600,445.15,24.316181403
14700,448.17,24.316039142
14800,451.19,24.315898803
14900,454.22,24.315760348
15000,457.25,24.315623739
15100,460.28,24.315488938
15200,463.30,24.315355912
15300,466.31,24.315224624
15400,469.32,24.315095042
15500,472.32,24.314967131
15600,475.32,24.314840860
15700,478.33,24.314716197
15800,481.34,24.314593112
15900,484.34,24.314471576
16000,487.36,24.314351558
16100,490.37,24.314233032
16200,493.38,24.314115968
16300,496.39,24.314000341
16400,499.40,24.313886124
16500,502.41,24.313773291
16600,505.42,24.313661817
16700,508.43,24.313551679
16800,511.44,24.313442851
16900,514.45,24.313335312
17000,517.46,24.313229037
17100,520.46,24.313124006
17200,523.48,24.313020195
17300,526.49,24.312917585
17400,529.50,24.312816154
17500,532.52,24.312715882
17600,535.54,24.312616750
17700,538.55,24.312518737
17800,541.57,24.312421826
17900,544.58,24.312325998
18000,547.59,24.312231234
18100,550.59,24.312137517
18200,553.59,24.312044831
18300,556.59,24.311953157
18400,559.61,24.311862479
18500,562.62,24.311772782
18600,565.62,24.311684049
18700,568.63,24.311596265
18800,571.65,24.311509415
18900,574.66,24.311423484
19000,577.66,24.311338457
19100,580.68,24.311254321
19200,583.69,24.311171061
19300,586.71,24.311088664
19400,589.75,24.311007116
19500,592.78,24.310926405
19600,595.78,24.310846517
19700,598.79,24.310767440
19800,601.83,24.310689162
19900,604.84,24.310611670
20000,607.85,24.310534954
20100,610.90,24.310459000
20200,613.95,24.310383799
20300,616.98,24.310309339
20400,620.01,24.310235608
20500,623.04,24.310162597
20600,626.05,24.310090295
20700,629.07,24.310018691
20800,632.09,24.309947775
20900,635.11,24.309877538
21000,638.14,24.309807971
21100,641.17,24.309739062
21200,644.21,24.309670804
21300,647.25,24.309603186
21400,650.28,24.309536200
21500,653.31,24.309469838
21600,656.36,24.309404090
21700,659.38,24.309338947
21800,662.41,24.309274403
21900,665.45,24.309210448
22000,668.51,24.309147074
22100,671.54,24.309084274
22200,674.55,24.309022039
22300,677.58,24.308960363
22400,680.60,24.308899237
22500,683.63,24.308838654
22600,686.66,24.308778608
22700,689.68,24.308719091
22800,692.69,24.308660095
22900,695.72,24.308601615
23000,698.74,24.308543644
23100,701.75,24.308486174
23200,704.78,24.308429200
23300,707.79,24.308372715
23400,710.81,24.308316712
23500,713.83,24.308261186
23600,716.86,24.308206131
23700,719.87,24.308151540
23800,722.89,24.308097408
23900,725.93,24.308043729
24000,728.96,24.307990498
24100,731.98,24.307937708
24200,735.01,24.307885354
24300,738.05,24.307833431
24400,741.09,24.307781934
24500,744.11,24.307730857
24600,747.13,24.307680195
24700,750.17,24.307629944
24800,753.19,24.307580098
24900,756.20,24.307530652
25000,759.23,24.307481601
25100,762.25,24.307432942
25200,765.29,24.307384669
25300,768.35,24.307336777
25400,771.39,24.307289262
25500,774.42,24.307242120
25600,777.45,24.307195346
25700,780.51,24.307148937
25800,783.56,24.307102887
25900,786.60,24.307057192
26000,789.62,24.307011849
26100,792.66,24.306966854
26200,795.71,24.306922202
26300,798.72,24.306877889
26400,801.77,24.306833913
26500,804.84,24.306790268
26600,807.90,24.306746951
26700,810.95,24.306703959
26800,814.01,24.306661287
26900,817.05,24.306618933
27000,820.07,24.306576893
27100,823.10,24.306535162
27200,826.14,24.306493739
27300,829.19,24.306452619
27400,832.22,24.306411799
27500,835.27,24.306371276
27600,838.30,24.306331047
27700,841.34,24.306291108
27800,844.36,24.306251457
27900,847.37,24.306212089
28000,850.36,24.306173003
28100,853.42,24.306134195
28200,856.49,24.306095662
28300,859.51,24.306057402
28400,862.51,24.306019411
28500,865.50,24.305981687
28600,868.50,24.305944226
28700,871.50,24.305907026
28800,874.50,24.305870085
28900,877.51,24.305833400
29000,880.54,24.305796967
29100,883.58,24.305760785
29200,886.58,24.305724850
29300,889.58,24.305689161
29400,892.57,24.305653715
29500,895.56,24.305618509
29600,898.59,24.305583541
29700,901.63,24.305548808
29800,904.65,24.305514308
29900,907.66,24.305480040
30000,910.69,24.305445999
30100,913.71,24.305412185
30200,916.73,24.305378595
30300,919.75,24.305345226
30400,922.78,24.305312077
30500,925.82,24.305279145
30600,928.85,24.305246429
30700,931.87,24.305213926
30800,934.88,24.305181633
30900,937.88,24.305149550
31000,940.88,24.305117674
31100,943.90,24.305086002
31200,946.91,24.305054534
31300,949.92,24.305023267
31400,952.90,24.304992199
31500,955.89,24.304961328
31600,958.88,24.304930653
31700,961.87,24.304900171
31800,964.86,24.304869880
31900,967.86,24.304839780
32000,970.86,24.304809868
32100,973.85,24.304780142
32200,976.84,24.304750601
32300,979.84,24.304721243
32400,982.84,24.304692066
32500,985.82,24.304663068
32600,988.82,24.304634248
32700,991.84,24.304605605
32800,994.85,24.304577136
32900,997.87,24.304548841
33000,1000.88,24.304520717
33100,1003.89,24.304492762
33200,1006.91,24.304464976
33300,1009.93,24.304437357
33400,1012.94,24.304409904
33500,1015.96,24.304382614
33600,1018.97,24.304355487
33700,1021.99,24.304328521
33800,1025.01,24.304301714
33900,1028.02,24.304275065
34000,1031.07,24.304248573
34100,1034.10,24.304222237
34200,1037.11,24.304196055
34300,1040.12,24.304170025
34400,1043.14,24.304144146
34500,1046.17,24.304118418
34600,1049.19,24.304092838
34700,1052.21,24.304067406
34800,1055.22,24.304042120
34900,1058.25,24.304016979
35000,1061.29,24.303991981
35100,1064.30,24.303967126
35200,1067.33,24.303942412
35300,1070.34,24.303917838
35400,1073.35,24.303893403
35500,1076.37,24.303869106
35600,1079.39,24.303844945
35700,1082.41,24.303820919
35800,1085.42,24.303797028
35900,1088.43,24.303773270
36000,1091.45,24.303749643
36100,1094.46,24.303726148
36200,1097.48,24.303702782
36300,1100.50,24.303679546
36400,1103.52,24.303656436
36500,1106.53,24.303633454
36600,1109.54,24.303610597
36700,1112.56,24.303587865
36800,1115.58,24.303565256
36900,1118.60,24.303542769
37000,1121.63,24.303520405
37100,1124.68,24.303498160
37200,1127.74,24.303476036
37300,1130.80,24.303454030
37400,1133.86,24.303432141
37500,1136.91,24.303410370
37600,1139.95,24.303388714
37700,1142.99,24.303367173
37800,1146.01,24.303345746
37900,1149.04,24.303324432
38000,1152.10,24.303303231
38100,1155.13,24.303282140
38200,1158.19,24.303261160
38300,1161.27,24.303240290
38400,1164.31,24.303219528
38500,1167.35,24.303198874
38600,1170.39,24.303178328
38700,1173.45,24.303157887
38800,1176.49,24.303137552
38900,1179.51,24.303117321
39000,1182.54,24.303097194
39100,1185.58,24.303077170
39200,1188.61,24.303057248
39300,1191.63,24.303037427
39400,1194.66,24.303017707
39500,1197.68,24.302998087
39600,1200.71,24.302978566
39700,1203.77,24.302959144
39800,1206.81,24.302939819
39900,1209.85,24.302920590
40000,1212.87,24.302901458
40100,1215.90,24.302882422
40200,1218.92,24.302863480
40300,1221.94,24.302844632
40400,1224.96,24.302825877
40500,1227.98,24.302807215
40600,1231.04,24.302788645
40700,1234.07,24.302770166
40800,1237.11,24.302751778
40900,1240.15,24.302733480
41000,1243.18,24.302715271
41100,1246.20,24.302697150
41200,1249.24,24.302679118
41300,1252.27,24.302661173
41400,1255.30,24.302643314
41500,1258.32,24.302625542
41600,1261.39,24.302607855
41700,1264.42,24.302590253
41800,1267.48,24.302572735
41900,1270.51,24.302555300
42000,1273.55,24.302537949
42100,1276.59,24.302520680
42200,1279.61,24.302503493
42300,1282.64,24.302486387
42400,1285.67,24.302469362
42500,1288.71,24.302452417
42600,1291.75,24.302435552
42700,1294.80,24.302418765
42800,1297.83,24.302402058
42900,1300.87,24.302385427
43000,1303.91,24.302368875
43100,1306.94,24.302352399
43200,1309.96,24.302335999
43300,1312.99,24.302319675
43400,1316.02,24.302303426
43500,1319.05,24.302287252
43600,1322.09,24.302271153
43700,1325.12,24.302255127
43800,1328.17,24.302239174
43900,1331.22,24.302223293
44000,1334.26,24.302207485
44100,1337.31,24.302191749
44200,1340.36,24.302176084
44300,1343.41,24.302160489
44400,1346.46,24.302144965
44500,1349.52,24.302129511
44600,1352.54,24.302114125
44700,1355.57,24.302098809
44800,1358.59,24.302083561
44900,1361.62,24.302068381
45000,1364.64,24.302053269
45100,1367.66,24.302038223
45200,1370.68,24.302023244
45300,1373.71,24.302008331
45400,1376.73,24.301993484
45500,1379.76,24.301978702
45600,1382.80,24.301963985
45700,1385.82,24.301949333
45800,1388.85,24.301934744
45900,1391.88,24.301920219
46000,1394.90,24.301905757
46100,1397.94,24.301891358
46200,1400.97,24.301877021
46300,1403.99,24.301862746
46400,1407.01,24.301848532
46500,1410.05,24.301834380
46600,1413.09,24.301820289
46700,1416.11,24.301806257
46800,1419.14,24.301792286
46900,1422.16,24.301778375
47000,1425.18,24.301764522
47100,1428.22,24.301750729
47200,1431.27,24.301736993
47300,1434.30,24.301723316
47400,1437.32,24.301709697
47500,1440.34,24.301696135
47600,1443.36,24.301682630
47700,1446.38,24.301669181
47800,1449.40,24.301655789
47900,1452.42,24.301642453
48000,1455.45,24.301629172
48100,1458.49,24.301615947
48200,1461.55,24.301602776
48300,1464.58,24.301589660
48400,1467.61,24.301576598
48500,1470.66,24.301563590
48600,1473.68,24.301550635
48700,1476.70,24.301537734
48800,1479.73,24.301524886
48900,1482.74,24.301512090
49000,1485.76,24.301499346
49100,1488.79,24.301486655
49200,1492.02,24.301474014
49300,1495.18,24.301461426
49400,1498.23,24.301448888
49500,1501.23,24.301436400
49600,1504.23,24.301423964
49700,1507.23,24.301411577
49800,1510.23,24.301399240
49900,1513.24,24.301386952
50000,1516.24,24.301374713
50100,1519.24,24.301362524
50200,1522.24,24.301350383
50300,1525.24,24.301338290
50400,1528.25,24.301326245
50500,1531.25,24.301314248
50600,1534.26,24.301302298
50700,1537.26,24.301290396
50800,1540.27,24.301278540
50900,1543.28,24.301266731
51000,1546.29,24.301254968
51100,1549.31,24.301243251
51200,1552.32,24.301231580
51300,1555.32,24.301219955
51400,1558.32,24.301208375
51500,1561.32,24.301196839
51600,1564.32,24.301185349
51700,1567.32,24.301173903
51800,1570.33,24.301162501
51900,1573.34,24.301151143
52000,1576.36,24.301139828
52100,1579.38,24.301128557
52200,1582.40,24.301117330
52300,1585.43,24.301106145
52400,1588.45,24.301095003
52500,1591.48,24.301083903
52600,1594.51,24.301072846
52700,1597.55,24.301061830
52800,1600.59,24.301050857
52900,1603.63,24.301039924
53000,1606.66,24.301029033
53100,1609.70,24.301018183
53200,1612.73,24.301007374
53300,1615.75,24.300996605
53400,1618.77,24.300985877
53500,1621.78,24.300975189
53600,1624.80,24.300964541
53700,1627.84,24.300953932
53800,1630.85,24.300943363
53900,1633.87,24.300932833
54000,1636.89,24.300922342
54100,1639.91,24.300911889
54200,1642.94,24.300901476
54300,1645.96,24.300891101
54400,1648.99,24.300880763
54500,1652.04,24.300870464
54600,1655.06,24.300860203
54700,1658.07,24.300849979
54800,1661.09,24.300839792
54900,1664.09,24.300829642
55000,1667.11,24.300819530
55100,1670.13,24.300809454
55200,1673.14,24.300799414
55300,1676.15,24.300789411
55400,1679.17,24.300779444
55500,1682.18,24.300769513
55600,1685.18,24.300759618
55700,1688.20,24.300749758
55800,1691.21,24.300739933
55900,1694.22,24.300730144
56000,1697.23,24.300720390
56100,1700.25,24.300710670
56200,1703.27,24.300700985
56300,1706.28,24.300691334
56400,1709.29,24.300681718
56500,1712.30,24.300672136
56600,1715.32,24.300662587
56700,1718.32,24.300653072
56800,1721.33,24.300643591
56900,1724.34,24.300634143
57000,1727.35,24.300624728
57100,1730.37,24.300615346
57200,1733.42,24.300605997
57300,1736.48,24.300596681
57400,1739.55,24.300587397
57500,1742.60,24.300578145
57600,1745.66,24.300568925
57700,1748.71,24.300559738
57800,1751.76,24.300550582
57900,1754.82,24.300541458
58000,1757.86,24.300532365
58100,1760.89,24.300523304
58200,1763.93,24.300514273
58300,1766.99,24.300505274
58400,1770.06,24.300496305
58500,1773.13,24.300487368
58600,1776.19,24.300478460
58700,1779.25,24.300469583
58800,1782.31,24.300460736
58900,1785.36,24.300451920
59000,1788.41,24.300443133
59100,1791.47,24.300434376
59200,1794.52,24.300425648
59300,1797.58,24.300416950
59400,1800.64,24.300408281
59500,1803.71,24.300399642
59600,1806.73,24.300391031
59700,1809.75,24.300382449
59800,1812.78,24.300373896
59900,1815.80,24.300365371
60000,1818.85,24.300356875
60100,1821.89,24.300348407
60200,1824.94,24.300339967
60300,1827.99,24.300331556
60400,1831.05,24.300323172
60500,1834.11,24.300314816
60600,1837.13,24.300306487
60700,1840.15,24.300298186
60800,1843.16,24.300289912
60900,1846.16,24.300281665
61000,1849.18,24.300273445
61100,1852.19,24.300265253
61200,1855.21,24.300257087
61300,1858.22,24.300248947
61400,1861.24,24.300240834
61500,1864.25,24.300232748
61600,1867.27,24.300224688
61700,1870.30,24.300216654
61800,1873.31,24.300208646
61900,1876.32,24.300200663
62000,1879.35,24.300192707
62100,1882.39,24.300184776
62200,1885.43,24.300176871
62300,1888.46,24.300168991
62400,1891.51,24.300161136
62500,1894.55,24.300153307
62600,1897.61,24.300145502
62700,1900.63,24.300137722
62800,1903.66,24.300129968
62900,1906.71,24.300122237
63000,1909.75,24.300114532
63100,1912.76,24.300106850
63200,1915.76,24.300099193
63300,1918.77,24.300091561
63400,1921.77,24.300083952
63500,1924.79,24.300076367
63600,1927.80,24.300068806
63700,1930.81,24.300061269
63800,1933.84,24.300053756
63900,1936.83,24.300046266
64000,1939.83,24.300038799
64100,1942.84,24.300031356
64200,1945.84,24.300023936
64300,1948.88,24.300016539
64400,1951.89,24.300009165
64500,1954.91,24.300001814
64600,1957.92,24.299994485
64700,1960.93,24.299987179
64800,1963.94,24.299979896
64900,1966.94,24.299972635
65000,1969.95,24.299965397
65100,1972.95,24.299958181
65200,1975.98,24.299950987
65300,1979.02,24.299943815
65400,1982.02,24.299936665
65500,1985.04,24.299929536
65600,1988.07,24.299922430
65700,1991.07,24.299915345
65800,1994.09,24.299908282
65900,1997.12,24.299901240
66000,2000.13,24.299894219
66100,2003.14,24.299887220
66200,2006.16,24.299880242
66300,2009.18,24.299873284
66400,2012.21,24.299866348
66500,2015.24,24.299859433
66600,2018.26,24.299852538
66700,2021.27,24.299845664
66800,2024.32,24.299838811
66900,2027.36,24.299831978
67000,2030.40,24.299825166
67100,2033.42,24.299818374
67200,2036.46,24.299811602
67300,2039.52,24.299804850
67400,2042.53,24.299798118
67500,2045.53,24.299791406
67600,2048.54,24.299784714
67700,2051.54,24.299778042
67800,2054.54,24.299771390
67900,2057.55,24.299764757
68000,2060.55,24.299758144
68100,2063.54,24.299751550
68200,2066.54,24.299744975
68300,2069.54,24.299738420
68400,2072.54,24.299731883
68500,2075.55,24.299725366
68600,2078.54,24.299718868
68700,2081.54,24.299712389
68800,2084.55,24.299705928
68900,2087.57,24.299699487
69000,2090.57,24.299693064
69100,2093.58,24.299686659
69200,2096.60,24.299680274
69300,2099.60,24.299673906
69400,2102.61,24.299667557
69500,2105.62,24.299661226
69600,2108.66,24.299654914
69700,2111.71,24.299648619
69800,2114.75,24.299642343
69900,2117.79,24.299636084
70000,2120.84,24.299629844
70100,2123.88,24.299623621
70200,2126.92,24.299617416
70300,2129.97,24.299611228
70400,2133.03,24.299605058
70500,2136.04,24.299598906
70600,2139.00,24.299592771
70700,2141.98,24.299586653
70800,2144.99,24.299580553
70900,2148.01,24.299574470
71000,2151.02,24.299568404
71100,2154.02,24.299562355
71200,2157.01,24.299556323
71300,2160.00,24.299550308
71400,2162.99,24.299544310
71500,2165.97,24.299538329
71600,2168.95,24.299532364
71700,2171.94,24.299526416
71800,2174.93,24.299520485
71900,2177.93,24.299514570
72000,2180.93,24.299508671
72100,2183.92,24.299502789
72200,2186.93,24.299496923
72300,2189.91,24.299491074
72400,2192.92,24.299485240
72500,2195.92,24.299479423
72600,2198.90,24.299473621
72700,2201.89,24.299467836
72800,2204.87,24.299462067
72900,2207.86,24.299456313
73000,2210.85,24.299450575
73100,2213.84,24.299444853
73200,2216.82,24.299439146
73300,2219.82,24.299433455
73400,2222.81,24.299427780
73500,2225.80,24.299422120
73600,2228.79,24.299416475
73700,2231.79,24.299410846
73800,2234.77,24.299405231
73900,2237.76,24.299399633
74000,2240.76,24.299394049
74100,2243.75,24.299388480
74200,2246.75,24.299382926
74300,2249.75,24.299377388
74400,2252.75,24.299371864
74500,2255.77,24.299366355
74600,2258.79,24.299360860
74700,2261.80,24.299355381
74800,2264.79,24.299349916
74900,2267.79,24.299344466
75000,2270.78,24.299339030
75100,2273.77,24.299333609
75200,2276.76,24.299328202
75300,2279.75,24.299322809
75400,2282.75,24.299317431
75500,2285.74,24.299312067
75600,2288.72,24.299306717
75700,2291.72,24.299301382
75800,2294.72,24.299296060
75900,2297.72,24.299290753
76000,2300.71,24.299285459
76100,2303.70,24.299280179
76200,2306.68,24.299274914
76300,2309.67,24.299269662
76400,2312.65,24.299264423
76500,2315.65,24.299259199
76600,2318.64,24.299253988
76700,2321.62,24.299248790
76800,2324.61,24.299243607
76900,2327.61,24.299238436
77000,2330.60,24.299233279
77100,2333.58,24.299228136
77200,2336.57,24.299223006
77300,2339.58,24.299217889
77400,2342.57,24.299212785
77500,2345.57,24.299207695
77600,2348.55,24.299202617
77700,2351.55,24.299197553
77800,2354.54,24.299192502
77900,2357.55,24.299187463
78000,2360.56,24.299182438
78100,2363.55,24.299177425
78200,2366.55,24.299172426
78300,2369.55,24.299167439
78400,2372.57,24.299162464
78500,2375.58,24.299157503
78600,2378.58,24.299152554
78700,2381.58,24.299147617
78800,2384.57,24.299142694
78900,2387.58,24.299137782
79000,2390.61,24.299132883
79100,2393.65,24.299127997
79200,2396.66,24.299123123
79300,2399.65,24.299118261
79400,2402.64,24.299113411
79500,2405.64,24.299108574
79600,2408.64,24.299103748
79700,2411.66,24.299098935
79800,2414.68,24.299094134
79900,2417.71,24.299089345
80000,2420.74,24.299084568
80100,2423.78,24.299079802
80200,2426.82,24.299075049
80300,2429.84,24.299070308
80400,2432.86,24.299065578
80500,2435.89,24.299060860
80600,2438.92,24.299056154
80700,2441.96,24.299051459
80800,2445.00,24.299046776
80900,2448.02,24.299042105
81000,2451.02,24.299037445
81100,2454.05,24.299032797
81200,2457.08,24.299028160
81300,2460.10,24.299023534
81400,2463.10,24.299018920
81500,2466.11,24.299014317
81600,2469.15,24.299009726
81700,2472.17,24.299005145
81800,2475.19,24.299000576
81900,2478.19,24.298996018
82000,2481.20,24.298991472
82100,2484.22,24.298986936
82200,2487.21,24.298982411
82300,2490.22,24.298977897
82400,2493.22,24.298973395
82500,2496.20,24.298968903
82600,2499.19,24.298964422
82700,2502.18,24.298959952
82800,2505.19,24.298955492
82900,2508.21,24.298951044
83000,2511.21,24.298946606
83100,2514.20,24.298942179
83200,2517.19,24.298937762
83300,2520.18,24.298933356
83400,2523.18,24.298928961
83500,2526.19,24.298924576
83600,2529.21,24.298920202
83700,2532.22,24.298915838
83800,2535.24,24.298911484
83900,2538.25,24.298907141
84000,2541.25,24.298902809
84100,2544.26,24.298898486
84200,2547.27,24.298894174
84300,2550.28,24.298889872
84400,2553.27,24.298885580
84500,2556.26,24.298881299
84600,2559.25,24.298877027
84700,2562.30,24.298872766
84800,2565.35,24.298868514
84900,2568.38,24.298864273
85000,2571.38,24.298860042
85100,2574.37,24.298855820
85200,2577.39,24.298851609
85300,2580.43,24.298847407
85400,2583.50,24.298843215
85500,2586.54,24.298839033
85600,2589.57,24.298834861
85700,2592.59,24.298830699
85800,2595.62,24.298826546
85900,2598.66,24.298822403
86000,2601.68,24.298818269
86100,2604.72,24.298814145
86200,2607.74,24.298810031
86300,2610.76,24.298805926
86400,2613.79,24.298801831
86500,2616.82,24.298797745
86600,2619.84,24.298793669
86700,2622.88,24.298789602
86800,2625.92,24.298785544
86900,2628.94,24.298781496
87000,2631.95,24.298777457
87100,2634.98,24.298773428
87200,2638.02,24.298769407
87300,2641.04,24.298765396
87400,2644.08,24.298761394
87500,2647.11,24.298757401
87600,2650.12,24.298753417
87700,2653.12,24.298749443
87800,2656.14,24.298745477
87900,2659.15,24.298741520
88000,2662.16,24.298737573
88100,2665.20,24.298733634
88200,2668.22,24.298729704
88300,2671.23,24.298725784
88400,2674.25,24.298721872
88500,2677.29,24.298717969
88600,2680.30,24.298714074
88700,2683.33,24.298710189
88800,2686.36,24.298706312
88900,2689.38,24.298702444
89000,2692.41,24.298698585
89100,2695.45,24.298694734
89200,2698.46,24.298690892
89300,2701.48,24.298687058
89400,2704.48,24.298683234
89500,2707.49,24.298679417
89600,2710.48,24.298675609
89700,2713.49,24.298671810
89800,2716.50,24.298668019
89900,2719.51,24.298664237
90000,2722.53,24.298660463
90100,2725.53,24.298656697
90200,2728.56,24.298652940
90300,2731.57,24.298649191
90400,2734.60,24.298645450
90500,2737.61,24.298641718
90600,2740.62,24.298637994
90700,2743.65,24.298634278
90800,2746.67,24.298630570
90900,2749.68,24.298626870
91000,2752.70,24.298623179
91100,2755.75,24.298619495
91200,2758.78,24.298615820
91300,2761.79,24.298612153
91400,2764.84,24.298608494
91500,2767.84,24.298604842
91600,2770.84,24.298601199
91700,2773.84,24.298597564
91800,2776.88,24.298593936
91900,2779.90,24.298590317
92000,2782.92,24.298586705
92100,2785.96,24.298583101
92200,2788.99,24.298579506
92300,2792.04,24.298575917
92400,2795.05,24.298572337
92500,2798.08,24.298568764
92600,2801.08,24.298565199
92700,2804.08,24.298561642
92800,2807.08,24.298558092
92900,2810.07,24.298554550
93000,2813.06,24.298551016
93100,2816.05,24.298547489
93200,2819.05,24.298543970
93300,2822.04,24.298540459
93400,2825.04,24.298536954
93500,2828.03,24.298533458
93600,2831.01,24.298529969
93700,2834.00,24.298526487
93800,2836.99,24.298523013
93900,2839.97,24.298519546
94000,2842.96,24.298516086
94100,2845.96,24.298512634
94200,2848.95,24.298509189
94300,2851.94,24.298505752
94400,2854.93,24.298502322
94500,2857.91,24.298498899
94600,2860.90,24.298495483
94700,2863.91,24.298492074
94800,2866.92,24.298488673
94900,2869.95,24.298485279
95000,2872.96,24.298481892
95100,2875.98,24.298478512
95200,2879.00,24.298475139
95300,2882.01,24.298471774
95400,2885.02,24.298468415
95500,2888.02,24.298465063
95600,2891.04,24.298461719
95700,2894.07,24.298458381
95800,2897.10,24.298455050
95900,2900.12,24.298451727
96000,2903.13,24.298448410
96100,2906.14,24.298445100
96200,2909.14,24.298441797
96300,2912.15,24.298438501
96400,2915.16,24.298435212
96500,2918.17,24.298431929
96600,2921.18,24.298428653
96700,2924.20,24.298425384
96800,2927.21,24.298422122
96900,2930.23,24.298418867
97000,2933.25,24.298415618
97100,2936.26,24.298412376
97200,2939.27,24.298409141
97300,2942.28,24.298405912
97400,2945.31,24.298402690
97500,2948.33,24.298399475
97600,2951.35,24.298396266
97700,2954.36,24.298393063
97800,2957.37,24.298389868
97900,2960.39,24.298386678
98000,2963.39,24.298383496
98100,2966.40,24.298380319
98200,2969.41,24.298377150
98300,2972.43,24.298373986
98400,2975.45,24.298370829
98500,2978.46,24.298367679
98600,2981.48,24.298364535
98700,2984.50,24.298361397
98800,2987.52,24.298358266
98900,2990.54,24.298355141
99000,2993.55,24.298352022
99100,2996.57,24.298348910
99200,2999.57,24.298345804
99300,3002.57,24.298342704
99400,3005.57,24.298339610
99500,3008.58,24.298336523
99600,3011.58,24.298333441
99700,3014.58,24.298330366
99800,3017.58,24.298327297
99900,3020.58,24.298324235
100000,3023.58,24.298321178
100100,3026.58,24.298318128
100200,3029.57,24.298315083
100300,3032.57,24.298312045
100400,3035.57,24.298309012
100500,3038.58,24.298305986
100600,3041.58,24.298302966
100700,3044.57,24.298299952
100800,3047.57,24.298296943
100900,3050.57,24.298293941
101000,3053.58,24.298290945
101100,3056.59,24.298287954
101200,3059.61,24.298284970
101300,3062.62,24.298281991
101400,3065.63,24.298279018
101500,3068.65,24.298276051
101600,3071.65,24.298273090
101700,3074.65,24.298270135
101800,3077.65,24.298267186
101900,3080.65,24.298264242
102000,3083.65,24.298261304
102100,3086.65,24.298258372
