2.737500000000000000e+01 2.345000076293945312e+01
2.687500000000000000e+01 2.389999961853027344e+01
2.695000076293945312e+01 2.372500038146972656e+01
2.467499923706054688e+01 2.185000038146972656e+01
2.512500000000000000e+01 2.170000076293945312e+01
2.660000038146972656e+01 2.350000000000000000e+01
2.620000076293945312e+01 2.417499923706054688e+01
2.910000038146972656e+01 2.554999923706054688e+01
2.510000038146972656e+01 2.239999961853027344e+01
2.514999961853027344e+01 2.302499961853027344e+01
2.750000000000000000e+01 2.360000038146972656e+01
2.497500038146972656e+01 2.220000076293945312e+01
2.737500000000000000e+01 2.292499923706054688e+01
2.592499923706054688e+01 2.310000038146972656e+01
2.600000000000000000e+01 2.354999923706054688e+01
2.554999923706054688e+01 2.227499961853027344e+01
2.577499961853027344e+01 2.282500076293945312e+01
2.522500038146972656e+01 2.289999961853027344e+01
2.800000000000000000e+01 2.352499961853027344e+01
2.604999923706054688e+01 2.314999961853027344e+01
2.850000000000000000e+01 2.435000038146972656e+01
2.547500038146972656e+01 2.312500000000000000e+01
2.677499961853027344e+01 2.370000076293945312e+01
3.042499923706054688e+01 2.520000076293945312e+01
2.652499961853027344e+01 2.262500000000000000e+01
2.425000000000000000e+01 2.197500038146972656e+01
2.757500076293945312e+01 2.482500076293945312e+01
2.789999961853027344e+01 2.467499923706054688e+01
2.522500038146972656e+01 2.350000000000000000e+01
2.637500000000000000e+01 2.325000000000000000e+01
2.922500038146972656e+01 2.500000000000000000e+01
2.610000038146972656e+01 2.222500038146972656e+01
2.612500000000000000e+01 2.270000076293945312e+01
2.500000000000000000e+01 2.225000000000000000e+01
2.582500076293945312e+01 2.335000038146972656e+01
2.787500000000000000e+01 2.454999923706054688e+01
2.487500000000000000e+01 2.254999923706054688e+01
2.837500000000000000e+01 2.437500000000000000e+01
2.687500000000000000e+01 2.412500000000000000e+01
2.572500038146972656e+01 2.320000076293945312e+01
2.507500076293945312e+01 2.157500076293945312e+01
2.612500000000000000e+01 2.185000038146972656e+01
2.610000038146972656e+01 2.297500038146972656e+01
2.817499923706054688e+01 2.492499923706054688e+01
2.722500038146972656e+01 2.412500000000000000e+01
2.642499923706054688e+01 2.297500038146972656e+01
2.667499923706054688e+01 2.357500076293945312e+01
2.797500038146972656e+01 2.402499961853027344e+01
2.935000038146972656e+01 2.442499923706054688e+01
2.807500076293945312e+01 2.392499923706054688e+01
2.550000000000000000e+01 2.260000038146972656e+01
2.829999923706054688e+01 2.422500038146972656e+01
2.647500038146972656e+01 2.382500076293945312e+01
2.635000038146972656e+01 2.262500000000000000e+01
2.757500076293945312e+01 2.347500038146972656e+01
2.597500038146972656e+01 2.267499923706054688e+01
2.589999961853027344e+01 2.260000038146972656e+01
2.739999961853027344e+01 2.335000038146972656e+01
2.779999923706054688e+01 2.289999961853027344e+01
2.760000038146972656e+01 2.389999961853027344e+01
2.645000076293945312e+01 2.279999923706054688e+01
2.837500000000000000e+01 2.477499961853027344e+01
2.862500000000000000e+01 2.527499961853027344e+01
2.747500038146972656e+01 2.379999923706054688e+01
2.685000038146972656e+01 2.332500076293945312e+01
2.752499961853027344e+01 2.400000000000000000e+01
2.662500000000000000e+01 2.329999923706054688e+01
2.452499961853027344e+01 2.195000076293945312e+01
2.937500000000000000e+01 2.470000076293945312e+01
2.804999923706054688e+01 2.404999923706054688e+01
3.097500038146972656e+01 2.642499923706054688e+01
2.604999923706054688e+01 2.310000038146972656e+01
2.720000076293945312e+01 2.300000000000000000e+01
2.447500038146972656e+01 2.204999923706054688e+01
2.647500038146972656e+01 2.279999923706054688e+01
2.432500076293945312e+01 2.210000038146972656e+01
2.775000000000000000e+01 2.420000076293945312e+01
2.647500038146972656e+01 2.327499961853027344e+01
2.579999923706054688e+01 2.304999923706054688e+01
2.817499923706054688e+01 2.489999961853027344e+01
2.754999923706054688e+01 2.467499923706054688e+01
2.757500076293945312e+01 2.379999923706054688e+01
2.717499923706054688e+01 2.314999961853027344e+01
2.917499923706054688e+01 2.462500000000000000e+01
2.467499923706054688e+01 2.175000000000000000e+01
2.625000000000000000e+01 2.342499923706054688e+01
2.860000038146972656e+01 2.422500038146972656e+01
2.800000000000000000e+01 2.410000038146972656e+01
2.875000000000000000e+01 2.389999961853027344e+01
2.845000076293945312e+01 2.477499961853027344e+01
2.577499961853027344e+01 2.247500038146972656e+01
